         10473134 function calls (10377090 primitive calls) in 10.609 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 dispatcher.py:44(__init__)
       18    0.000    0.000    0.002    0.000 dispatcher.py:57(fold_argument_types)
       34    0.000    0.000    0.000    0.000 dispatcher.py:64(normal_handler)
        1    0.000    0.000    0.000    0.000 dispatcher.py:661(_search_new_conversions)
       25    0.000    0.000    0.000    0.000 dispatcher.py:677(__repr__)
        3    0.000    0.000    0.001    0.000 dispatcher.py:680(typeof_pyval)
       14    0.000    0.000    0.000    0.000 dispatcher.py:696(_callback_add_timer)
        7    0.000    0.000    0.000    0.000 dispatcher.py:708(_callback_add_compiler_timer)
        7    0.000    0.000    0.000    0.000 dispatcher.py:712(_callback_add_llvm_timer)
        7    0.000    0.000    0.001    0.000 dispatcher.py:757(__init__)
      7/1    0.000    0.000    1.747    1.747 dispatcher.py:79(compile)
     19/1    0.000    0.000    1.747    1.747 dispatcher.py:858(compile)
      7/1    0.000    0.000    1.747    1.747 dispatcher.py:86(_compile_cached)
       19    0.000    0.000    0.000    0.000 dispatcher.py:862(cb_compiler)
        7    0.000    0.000    0.000    0.000 dispatcher.py:866(cb_llvm)
        4    0.000    0.000    0.000    0.000 dufunc.py:134(make_dufunc_kernel)
        4    0.000    0.000    0.000    0.000 dufunc.py:137(DUFuncKernel)
        2    0.000    0.000    0.000    0.000 dufunc.py:145(__init__)
        4    0.000    0.000    0.000    0.000 dufunc.py:157(__init__)
        4    0.000    0.000    0.003    0.001 dufunc.py:174(__init__)
        4    0.000    0.000    0.002    0.001 dufunc.py:184(_initialize)
        4    0.000    0.000    0.000    0.000 dufunc.py:222(build_ufunc)
        6    0.000    0.000    0.000    0.000 dufunc.py:228(targetoptions)
       48    0.000    0.000    0.000    0.000 dufunc.py:232(nin)
       28    0.000    0.000    0.000    0.000 dufunc.py:236(nout)
       10    0.000    0.000    0.000    0.000 dufunc.py:248(types)
        4    0.000    0.000    0.000    0.000 dufunc.py:260(disable_compile)
        4    0.000    0.000    0.426    0.106 dufunc.py:268(add)
     2862    0.013    0.000    0.015    0.000 dufunc.py:275(__call__)
        4    0.000    0.000    0.426    0.106 dufunc.py:321(_compile_for_argtys)
        4    0.000    0.000    0.001    0.000 dufunc.py:361(_install_ufunc_attributes)
       20    0.000    0.000    0.000    0.000 dufunc.py:363(get_attr_fn)
        4    0.000    0.000    0.000    0.000 dufunc.py:382(_install_ufunc_methods)
        4    0.000    0.000    0.000    0.000 dufunc.py:386(_install_ufunc_at)
        4    0.000    0.000    0.000    0.000 dufunc.py:487(_install_ufunc_reduce)
        4    0.000    0.000    0.002    0.000 dufunc.py:802(_install_type)
       10    0.000    0.000    0.000    0.000 dufunc.py:818(find_ewise_function)
        8    0.000    0.000    0.000    0.000 dufunc.py:838(_type_me)
       11    0.000    0.000    0.000    0.000 dylib.py:15(add_symbol)
      105    0.000    0.000    0.000    0.000 entrypoints.py:11(init_all)
      771    0.000    0.000    0.000    0.000 enum.py:1128(__new__)
        4    0.000    0.000    0.000    0.000 enum.py:1291(value)
      252    0.000    0.000    0.000    0.000 enum.py:1543(_get_value)
       82    0.000    0.000    0.001    0.000 enum.py:1550(__or__)
        2    0.000    0.000    0.000    0.000 enum.py:1561(__and__)
        4    0.000    0.000    0.000    0.000 enum.py:202(__get__)
      771    0.000    0.000    0.001    0.000 enum.py:720(__call__)
      773    0.000    0.000    0.000    0.000 enum.py:809(__getitem__)
        8    0.000    0.000    0.000    0.000 enumdecl.py:39(generic)
       18    0.000    0.000    0.000    0.000 enumdecl.py:48(generic)
       14    0.000    0.000    0.000    0.000 environment.py:17(from_fndesc)
      450    0.000    0.000    0.077    0.000 errors.py:242(__init__)
      450    0.000    0.000    0.000    0.000 errors.py:246(__enter__)
      450    0.000    0.000    0.000    0.000 errors.py:250(__exit__)
      450    0.000    0.000    0.000    0.000 errors.py:255(__init__)
      450    0.000    0.000    0.000    0.000 errors.py:258(__enter__)
      450    0.000    0.000    0.001    0.000 errors.py:261(__exit__)
      450    0.002    0.000    0.081    0.000 errors.py:319(_markup)
       17    0.000    0.000    0.004    0.000 errors.py:331(code)
      382    0.000    0.000    0.069    0.000 errors.py:334(errmsg)
       17    0.000    0.000    0.003    0.000 errors.py:337(filename)
       17    0.000    0.000    0.003    0.000 errors.py:340(indicate)
       17    0.000    0.000    0.003    0.000 errors.py:343(highlight)
      250    0.000    0.000    0.000    0.000 errors.py:349(termcolor)
       14    0.000    0.000    0.000    0.000 errors.py:483(__init__)
      620    0.001    0.000    0.002    0.000 errors.py:488(catch_warnings)
       14    0.000    0.000    0.000    0.000 errors.py:509(flush)
       14    0.000    0.000    0.000    0.000 errors.py:526(__enter__)
       14    0.000    0.000    0.000    0.000 errors.py:529(__exit__)
      250    0.001    0.000    0.061    0.000 errors.py:534(__init__)
       14    0.000    0.000    0.003    0.000 errors.py:613(__init__)
       38    0.000    0.000    0.022    0.001 errors.py:702(__init__)
     2256    0.001    0.000    0.001    0.000 errors.py:844(new_error_context)
    17630    0.005    0.000    0.014    0.000 event.py:100(__init__)
    17630    0.002    0.000    0.002    0.000 event.py:108(kind)
    21742    0.003    0.000    0.003    0.000 event.py:138(is_start)
    10871    0.001    0.000    0.001    0.000 event.py:148(is_end)
       38    0.000    0.000    0.000    0.000 event.py:182(register)
       38    0.000    0.000    0.000    0.000 event.py:195(unregister)
    17630    0.009    0.000    0.035    0.000 event.py:209(broadcast)
    21742    0.010    0.000    0.024    0.000 event.py:243(notify)
       38    0.000    0.000    0.000    0.000 event.py:262(__init__)
    10871    0.003    0.000    0.004    0.000 event.py:265(on_start)
    10871    0.004    0.000    0.006    0.000 event.py:270(on_end)
       38    0.000    0.000    0.000    0.000 event.py:276(done)
       26    0.000    0.000    0.000    0.000 event.py:286(duration)
       76    0.000    0.000    0.000    0.000 event.py:312(install_listener)
       76    0.000    0.000    0.001    0.000 event.py:337(install_timer)
     8815    0.007    0.000    0.028    0.000 event.py:390(start_event)
     8815    0.007    0.000    0.034    0.000 event.py:404(end_event)
      702    0.001    0.000    0.005    0.000 event.py:422(trigger_event)
      351    0.000    0.000    0.001    0.000 event.py:436(on_exit)
    17706    0.005    0.000    0.008    0.000 event.py:66(_guard_kind)
       44    0.000    0.000    0.001    0.000 executionengine.py:145(_find_module_ptr)
       22    0.000    0.000    0.001    0.000 executionengine.py:178(_raw_object_cache_notify)
       22    0.000    0.000    0.001    0.000 executionengine.py:196(_raw_object_cache_getbuffer)
        7    0.000    0.000    0.000    0.000 executionengine.py:65(get_function_address)
       13    0.000    0.000    0.000    0.000 executionengine.py:73(get_global_value_address)
       22    0.000    0.000    0.001    0.000 executionengine.py:84(add_module)
       22    0.000    0.000    0.426    0.019 executionengine.py:94(finalize_object)
       28    0.000    0.000    0.001    0.000 extending.py:129(decorate)
       20    0.000    0.000    0.000    0.000 extending.py:172(overload_attribute)
       20    0.000    0.000    0.001    0.000 extending.py:190(decorate)
        8    0.000    0.000    0.000    0.000 extending.py:202(_overload_method_common)
        8    0.000    0.000    0.000    0.000 extending.py:207(decorate)
        8    0.000    0.000    0.000    0.000 extending.py:222(overload_method)
       10    0.000    0.000    0.000    0.000 extending.py:370(__repr__)
       15    0.000    0.000    0.000    0.000 extending.py:577(is_jitted)
       28    0.000    0.000    0.000    0.000 extending.py:62(overload)
     7981    0.001    0.000    0.001    0.000 ffi.py:139(__getattr__)
     7981    1.333    0.000    1.406    0.000 ffi.py:195(__call__)
      423    0.000    0.000    0.000    0.000 ffi.py:260(__init__)
      846    0.001    0.000    0.005    0.000 ffi.py:265(close)
      423    0.000    0.000    0.000    0.000 ffi.py:272(__enter__)
      423    0.000    0.000    0.005    0.000 ffi.py:275(__exit__)
      423    0.000    0.000    0.000    0.000 ffi.py:278(__del__)
      164    0.000    0.000    0.000    0.000 ffi.py:285(__str__)
      125    0.000    0.000    0.000    0.000 ffi.py:292(__bool__)
     2399    0.001    0.000    0.001    0.000 ffi.py:327(__init__)
     2504    0.001    0.000    0.009    0.000 ffi.py:334(close)
     2578    0.001    0.000    0.001    0.000 ffi.py:344(detach)
     1749    0.000    0.000    0.000    0.000 ffi.py:353(_dispose)
      163    0.000    0.000    0.000    0.000 ffi.py:368(__enter__)
      163    0.000    0.000    0.002    0.000 ffi.py:374(__exit__)
     2341    0.001    0.000    0.008    0.000 ffi.py:377(__del__)
       44    0.000    0.000    0.000    0.000 ffi.py:394(__hash__)
     7981    0.005    0.000    0.034    0.000 ffi.py:77(__enter__)
     7981    0.004    0.000    0.039    0.000 ffi.py:83(__exit__)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:1126(_argsort_dispatcher)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:1130(argsort)
    74268    0.007    0.000    0.007    0.000 fromnumeric.py:1247(_argmax_dispatcher)
    74268    0.044    0.000    0.131    0.000 fromnumeric.py:1251(argmax)
      988    0.000    0.000    0.000    0.000 fromnumeric.py:2014(_nonzero_dispatcher)
      988    0.000    0.000    0.002    0.000 fromnumeric.py:2018(nonzero)
   222836    0.020    0.000    0.020    0.000 fromnumeric.py:2333(_sum_dispatcher)
   222836    0.138    0.000    0.667    0.000 fromnumeric.py:2338(sum)
       97    0.000    0.000    0.000    0.000 fromnumeric.py:2472(_any_dispatcher)
       97    0.000    0.000    0.000    0.000 fromnumeric.py:2477(any)
     4154    0.001    0.000    0.001    0.000 fromnumeric.py:2584(_all_dispatcher)
     4154    0.003    0.000    0.015    0.000 fromnumeric.py:2589(all)
       10    0.000    0.000    0.000    0.000 fromnumeric.py:3047(_max_dispatcher)
       10    0.000    0.000    0.000    0.000 fromnumeric.py:3052(max)
       10    0.000    0.000    0.000    0.000 fromnumeric.py:3185(_min_dispatcher)
       10    0.000    0.000    0.000    0.000 fromnumeric.py:3190(min)
   371340    0.034    0.000    0.034    0.000 fromnumeric.py:3323(_prod_dispatcher)
   371340    0.203    0.000    1.215    0.000 fromnumeric.py:3328(prod)
    75260    0.033    0.000    0.088    0.000 fromnumeric.py:51(_wrapfunc)
   594196    0.541    0.000    1.515    0.000 fromnumeric.py:69(_wrapreduction)
     4251    0.004    0.000    0.012    0.000 fromnumeric.py:89(_wrapreduction_any_all)
       26    0.000    0.000    0.000    0.000 funcdesc.py:108(llvm_func_name)
       16    0.000    0.000    0.000    0.000 funcdesc.py:117(llvm_cpython_wrapper_name)
       28    0.000    0.000    0.003    0.000 funcdesc.py:12(default_mangler)
       13    0.000    0.000    0.000    0.000 funcdesc.py:126(llvm_cfunc_wrapper_name)
       14    0.000    0.000    0.000    0.000 funcdesc.py:137(_get_function_info)
       14    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
       14    0.000    0.000    0.003    0.000 funcdesc.py:166(_from_python_function)
       14    0.000    0.000    0.003    0.000 funcdesc.py:187(from_specialized_function)
       14    0.000    0.000    0.003    0.000 funcdesc.py:38(__init__)
       43    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
       14    0.000    0.000    0.000    0.000 funcdesc.py:79(lookup_globals)
       25    0.000    0.000    0.000    0.000 funcdesc.py:87(lookup_module)
     1658    0.001    0.000    0.003    0.000 functions.py:230(_unlit_non_poison)
       50    0.000    0.000    0.000    0.000 functions.py:245(__init__)
      773    0.000    0.000    0.000    0.000 functions.py:262(key)
       50    0.000    0.000    0.000    0.000 functions.py:274(get_impl_key)
  159/141    0.004    0.000    0.344    0.002 functions.py:281(get_call_type)
        6    0.000    0.000    0.000    0.000 functions.py:351(__init__)
       44    0.000    0.000    0.000    0.000 functions.py:373(key)
        2    0.000    0.000    0.000    0.000 functions.py:380(get_impl_key)
        4    0.000    0.000    0.066    0.016 functions.py:387(get_call_type)
       25    0.000    0.000    0.000    0.000 functions.py:493(_store_object)
       30    0.000    0.000    0.000    0.000 functions.py:496(_get_object)
       25    0.000    0.000    0.000    0.000 functions.py:502(key)
       18    0.000    0.000    0.000    0.000 functions.py:506(__eq__)
       25    0.000    0.000    0.000    0.000 functions.py:512(__hash__)
       25    0.000    0.000    0.000    0.000 functions.py:521(__init__)
     18/7    0.000    0.000    0.260    0.037 functions.py:531(get_call_type)
       30    0.000    0.000    0.000    0.000 functions.py:548(dispatcher)
       12    0.000    0.000    0.000    0.000 functions.py:556(get_overload)
      159    0.000    0.000    0.000    0.000 functions.py:65(__init__)
       12    0.000    0.000    0.000    0.000 functions.py:679(__init__)
        2    0.000    0.000    0.000    0.000 functions.py:691(get_impl_key)
      195    0.000    0.000    0.000    0.000 functions.py:694(key)
        1    0.000    0.000    0.000    0.000 functions.py:698(dtype)
     1285    0.002    0.000    0.003    0.000 functions.py:78(add_error)
       24    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
       14    0.000    0.000    0.000    0.000 functools.py:424(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 functools.py:482(lru_cache)
        1    0.000    0.000    0.000    0.000 functools.py:521(decorating_function)
       12    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       52    0.000    0.000    0.000    0.000 functools.py:663(_c3_merge)
     52/8    0.000    0.000    0.000    0.000 functools.py:690(_c3_mro)
